"","X","year","EU","country","avgIGO","fdi","income","incomeGrowth","loan","polity","pop","rank","corruptControl","stateFragility","elecDem","interact","income.f","polity.f","loan.f"
"471","471",2007,0,"Rwanda",52,2.151313066,7.073283195,0.00663806,5.329393387,-3,94.81083,205,-0.0012737,89.2,0.217,-0.01991418,"Low","Anocracies","High Debt"
"472","472",2008,0,"Rwanda",52,2.126420975,7.15110445,0.01100214,4.974142551,-3,97.50314,205,0.096269198,88,0.225,-0.033006422,"Low","Anocracies","High Debt"
"473","473",2009,0,"Rwanda",52,2.206202507,7.184156895,0.004622005,4.726352692,-3,100.24594,206,0.089927599,89,0.228,-0.013866017,"Low","Anocracies","High Debt"
"474","474",2010,0,"Rwanda",52,4.339184761,7.228245735,0.006136954,4.493265152,-4,102.93669,206,0.353642911,88.7,0.234,-0.024547815,"Low","Anocracies","High Debt"
"475","475",2011,0,"Rwanda",52,1.814712286,7.278628826,0.006970307,5.967482567,-4,105.56429,207,0.357597291,91,0.24,-0.027881227,"Low","Anocracies","High Debt"
"476","476",2012,0,"Rwanda",52,3.476020575,7.338446617,0.008218277,5.86100626,-4,108.1735,207,0.557952523,89.3,0.258,-0.032873109,"Low","Anocracies","High Debt"
"477","477",2006,0,"Mozambique",45,3.021406174,6.636676311,0.009957993,7.885729313,5,217.3786,201,-0.617173612,74.8,0.484,0.049789965,"Low","Anocracies","High Debt"
"478","478",2007,0,"Mozambique",45,4.448604584,6.680107117,0.00654406,9.630583763,5,223.59637,201,-0.515408218,76.9,0.492,0.032720298,"Low","Anocracies","High Debt"
"479","479",2008,0,"Mozambique",45,5.579891205,6.718594551,0.0057615,9.999863625,5,229.94867,201,-0.492020696,76.8,0.486,0.028807499,"Low","Anocracies","High Debt"
"480","480",2009,0,"Mozambique",45,8.523882866,6.752173901,0.004997972,12.42537117,5,236.47815,201,-0.437340409,80.7,0.47,0.024989862,"Low","Anocracies","High Debt"
"481","481",2010,0,"Mozambique",45,12.3933773,6.788821697,0.005427555,14.68258858,5,243.21457,201,-0.446743101,81.7,0.447,0.027137775,"Low","Anocracies","High Debt"
"482","482",2011,0,"Mozambique",45,27.90259933,6.829385281,0.005975055,12.01064491,5,250.16921,200,-0.491076589,83.6,0.427,0.029875275,"Low","Anocracies","High Debt"
"483","483",2012,0,"Mozambique",45,38.77105331,6.870675564,0.006045973,12.44190407,5,257.32928,200,-0.568352997,82.4,0.452,0.030229867,"Low","Anocracies","High Debt"
"484","484",2006,0,"Zambia",54,4.827128887,7.816684723,0.006230143,2.03759408,5,123.81509,172,-0.551596701,79.6,0.507,0.031150717,"Low","Anocracies","High Debt"
"485","485",2007,0,"Zambia",54,9.418111801,7.868465424,0.006624382,2.299480438,5,127.38676,182,-0.405010611,80.6,0.536,0.033121906,"Low","Anocracies","High Debt"
"486","486",2008,0,"Zambia",54,5.24050808,7.914248943,0.005818609,2.072357416,7,131.14579,186,-0.39101249,81.6,0.527,0.04073026,"Low","Democratic","High Debt"
"487","487",2009,0,"Zambia",54,4.532779694,7.972899437,0.007410747,2.654696703,7,135.07849,180,-0.461073905,84.2,0.536,0.051875226,"Low","Democratic","High Debt"
"488","488",2010,0,"Zambia",54,8.533197403,8.041045189,0.008547173,2.122334957,7,139.17439,181,-0.506078482,83.9,0.515,0.059830211,"Low","Democratic","High Debt"
"489","489",2011,0,"Zambia",54,4.72504425,8.072345734,0.003892597,2.097382545,7,143.43526,181,-0.396322101,83.8,0.507,0.027248176,"Low","Democratic","High Debt"
"490","490",2012,0,"Zambia",54,6.789298534,8.10706234,0.004300684,2.215789557,7,147.86581,179,-0.284294605,85.9,0.533,0.030104786,"Low","Democratic","High Debt"
"491","491",2006,0,"South Africa",51,0.229310632,9.312749863,0.0043854,0,9,490.27805,48,0.452248693,55.7,0.806,0.039468598,"Moderately High","Democratic","No Debt"
"492","492",2007,0,"South Africa",51,2.202693701,9.35147953,0.004158779,0,9,496.9358,46,0.248784095,57.4,0.806,0.037429012,"Moderately High","Democratic","No Debt"
"493","493",2008,0,"South Africa",51,3.443051815,9.369791985,0.001958241,0,9,503.48811,41,0.211263493,62.7,0.794,0.017624173,"Moderately High","Democratic","No Debt"
"494","494",2009,0,"South Africa",51,2.565296412,9.341597557,-0.003009077,0,9,509.92034,44,0.182196707,67.4,0.789,-0.027081694,"Moderately High","Democratic","No Debt"
"495","495",2010,0,"South Africa",51,0.98409009,9.359271049,0.001891913,0,9,516.21594,46,0.131467894,67.9,0.767,0.01702722,"Moderately High","Democratic","No Debt"
"496","496",2011,0,"South Africa",51,0.992925406,9.379034042,0.002111595,0,9,522.37272,46,0.061732002,67.6,0.774,0.019004358,"Moderately High","Democratic","No Debt"
"497","497",2012,0,"South Africa",51,1.167208552,9.389569283,0.001123276,0,9,528.37274,48,-0.115579002,66.8,0.783,0.01010948,"Moderately High","Democratic","No Debt"
"498","498",2006,0,"Namibia",37,7.642469406,8.902503014,0.006150105,0,6,20.53915,104,0.243003398,70.7,0.664,0.036900628,"Moderately Low","Democratic","No Debt"
"499","499",2007,0,"Namibia",37,7.662734509,8.947562218,0.005061409,0,6,20.83174,105,0.319512188,71.3,0.666,0.030368451,"Moderately Low","Democratic","No Debt"
"500","500",2008,0,"Namibia",37,8.834641457,8.955407143,0.000876767,0,6,21.15703,101,0.607508183,72.9,0.657,0.005260601,"Moderately Low","Democratic","No Debt"
"501","501",2009,0,"Namibia",37,9.416369438,8.94393158,-0.001281412,0,6,21.52357,102,0.295011103,75.6,0.662,-0.00768847,"Moderately Low","Democratic","No Debt"
"502","502",2010,0,"Namibia",37,2.545504332,8.982844353,0.004350746,0,6,21.93643,103,0.337495387,74.5,0.654,0.026104476,"Moderately Low","Democratic","No Debt"
"503","503",2011,0,"Namibia",37,6.539236546,9.012310028,0.003280217,0,6,22.40161,103,0.306328893,71.7,0.659,0.019681299,"Moderately Low","Democratic","No Debt"
"504","504",2012,0,"Namibia",37,8.407536507,9.039983749,0.003070658,0,6,22.91645,103,0.341032594,71,0.667,0.018423947,"Moderately Low","Democratic","No Debt"
"505","505",2006,0,"Botswana",42,4.808086395,9.397307396,0.006801006,0,8,18.95671,91,0.972932279,66.9,0.758,0.054408051,"Moderately High","Democratic","No Debt"
"506","506",2007,0,"Botswana",42,4.521739483,9.458687782,0.006531699,0,8,19.30431,93,1.003517032,66.4,0.768,0.052253593,"Moderately High","Democratic","No Debt"
"507","507",2008,0,"Botswana",42,4.759384632,9.500032425,0.004371076,0,8,19.67866,93,1.039067984,65.9,0.72,0.034968607,"Moderately High","Democratic","No Debt"
"508","508",2009,0,"Botswana",42,2.032694101,9.400625229,-0.010463879,0,8,20.07212,95,0.959988713,68.8,0.709,-0.083711036,"Moderately High","Democratic","No Debt"
"509","509",2010,0,"Botswana",42,1.707877398,9.462757111,0.006609335,0,8,20.47831,90,1.02690196,68.6,0.69,0.052874681,"Moderately High","Democratic","No Debt"
"510","510",2011,0,"Botswana",42,8.742549896,9.501239777,0.00406675,0,8,20.89706,96,0.995536983,67.9,0.72,0.032534,"Moderately High","Democratic","No Debt"
"511","511",2012,0,"Botswana",42,3.696000099,9.528001785,0.002816686,0.686715841,8,21.32822,94,0.933660388,66.5,0.722,0.022533488,"Moderately High","Democratic","Low Debt"
"512","512",2007,0,"Madagascar",54,10.22632599,7.274764061,0.004418807,11.77917767,7,193.71031,173,-0.190226302,76.5,0.501,0.03093165,"Low","Democratic","High Debt"
"513","513",2008,0,"Madagascar",54,11.5786581,7.31533432,0.005576849,11.32616234,7,199.26798,178,-0.266191512,76.7,0.476,0.039037943,"Low","Democratic","High Debt"
"514","514",2009,0,"Madagascar",54,14.81979465,7.245007515,-0.009613615,12.92232704,0,204.95706,174,-0.339067012,81.6,0.283,0,"Low","Anocracies","High Debt"
"515","515",2010,0,"Madagascar",54,9.951272011,7.221049786,-0.003306791,13.29982281,0,210.79532,176,-0.42868641,82.6,0.226,0,"Low","Anocracies","High Debt"
"516","516",2011,0,"Madagascar",54,7.81589365,7.207163811,-0.001922986,12.11088657,3,216.78867,180,-0.479339302,83.2,0.226,-0.005768957,"Low","Anocracies","High Debt"
"517","517",2012,0,"Madagascar",54,7.846549988,7.209022045,0.000257832,12.56500626,3,222.9372,182,-0.665139675,82.5,0.226,0.000773495,"Low","Anocracies","High Debt"
"518","518",2006,0,"Mauritius",55,1.518865347,9.511321068,0.004525295,1.008052111,10,12.27714,135,0.348455399,41.9,0.813,0.045252949,"Moderately High","Democratic","Low Debt"
"519","519",2007,0,"Mauritius",55,4.181080341,9.56426239,0.005566138,1.10811615,10,12.32997,136,0.4382765,42.7,0.813,0.05566138,"Moderately High","Democratic","Low Debt"
"520","520",2008,0,"Mauritius",55,3.780888319,9.613848686,0.00518454,1.113582373,10,12.38013,130,0.515310287,42.4,0.813,0.051845394,"Moderately High","Democratic","Low Debt"
"521","521",2009,0,"Mauritius",55,2.81175518,9.639900208,0.002709791,2.318771362,10,12.42954,129,0.539206922,44.7,0.813,0.027097911,"Moderately High","Democratic","High Debt"
"522","522",2010,0,"Mauritius",55,4.29800272,9.676071167,0.003752213,2.037862062,10,12.47951,127,0.559522271,44.4,0.816,0.03752213,"Moderately High","Democratic","High Debt"
"523","523",2011,0,"Mauritius",55,3.762320518,9.710089684,0.003515736,2.16282773,10,12.53089,127,0.536861181,44.2,0.812,0.035157364,"Moderately High","Democratic","High Debt"
"524","524",2012,0,"Mauritius",55,5.0478549,9.737689972,0.002842434,2.39635396,10,12.58335,128,0.30354169,44.7,0.812,0.028424339,"Moderately High","Democratic","High Debt"
"525","525",2006,0,"Morocco",81,3.446928501,8.729344368,0.007468916,3.329046488,-6,306.91434,142,-0.408488601,76.5,0.29,-0.044813495,"Moderately Low","Authoritarian","High Debt"
"526","526",2007,0,"Morocco",81,3.550855398,8.745675087,0.001870784,3.283093929,-6,310.11322,146,-0.344908386,76,0.281,-0.011224705,"Moderately Low","Authoritarian","High Debt"
"527","527",2008,0,"Morocco",81,2.666048527,8.792340279,0.005335802,2.762423277,-6,313.50544,147,-0.382435501,75.8,0.283,-0.032014813,"Moderately Low","Authoritarian","High Debt"
"528","528",2009,0,"Morocco",81,2.120969534,8.822345734,0.003412681,2.752754211,-6,317.14958,150,-0.325604588,77.1,0.296,-0.020476088,"Moderately Low","Authoritarian","High Debt"
"529","529",2010,0,"Morocco",81,1.330904484,8.847483635,0.002849344,2.661809206,-6,321.07739,147,-0.204909503,77,0.293,-0.017096067,"Moderately Low","Authoritarian","High Debt"
"530","530",2011,0,"Morocco",81,2.487274647,8.885484695,0.004295127,2.838259459,-4,325.31964,142,-0.400819302,76.3,0.294,-0.017180506,"Moderately Low","Anocracies","High Debt"
"531","531",2012,0,"Morocco",81,2.892094374,8.901335716,0.001783923,3.014217377,-4,329.8419,144,-0.436757207,76.1,0.315,-0.007135692,"Moderately Low","Anocracies","High Debt"
"532","532",2006,0,"Tunisia",84,9.424247742,9.16198349,0.005017852,4.276171684,-4,101.96441,112,-0.189282998,65.4,0.188,-0.020071408,"Moderately High","Anocracies","High Debt"
"533","533",2007,0,"Tunisia",84,3.894680738,9.212660789,0.005531258,4.09845829,-4,102.98717,114,-0.249606997,65.6,0.188,-0.022125034,"Moderately High","Anocracies","High Debt"
"534","534",2008,0,"Tunisia",84,5.797754765,9.245727539,0.003589272,3.066002369,-4,104.08091,112,-0.303902805,65.6,0.185,-0.01435709,"Moderately High","Anocracies","High Debt"
"535","535",2009,0,"Tunisia",84,3.509946108,9.265570641,0.002146191,3.233917952,-4,105.22214,114,-0.220963299,67.6,0.185,-0.008584766,"Moderately High","Anocracies","High Debt"
"536","536",2010,0,"Tunisia",84,3.029442787,9.283678055,0.001954269,3.175326824,-4,106.39194,114,-0.258794188,67.5,0.193,-0.007817075,"Moderately High","Anocracies","High Debt"
"537","537",2011,0,"Tunisia",84,0.944466472,9.253129959,-0.003290517,3.909042835,4,107.5887,119,-0.056758799,70.1,0.224,-0.013162066,"Moderately High","Anocracies","High Debt"
"538","538",2012,0,"Tunisia",84,3.450548887,9.280002594,0.002904167,4.907926559,5,108.8145,118,-0.059720099,74.2,0.712,0.014520835,"Moderately High","Anocracies","High Debt"
"539","539",2006,0,"Turkey",75,3.653480291,9.686901093,0.005637139,1.252394199,7,687.04721,80,0.027345899,74.4,0.704,0.039459974,"Moderately High","Democratic","Low Debt"
"540","540",2007,0,"Turkey",75,3.262500048,9.720798492,0.003499303,1.124751329,7,695.15492,80,0.105275601,74.9,0.687,0.024495119,"Moderately High","Democratic","Low Debt"
"541","541",2008,0,"Turkey",75,2.597157478,9.715512276,-0.000543805,1.059737563,7,703.44357,80,0.112359703,75.4,0.66,-0.003806633,"Moderately High","Democratic","Low Debt"
"542","542",2009,0,"Turkey",75,1.331751227,9.65309906,-0.006424079,1.522780538,7,712.61307,80,0.087780103,78.2,0.602,-0.044968553,"Moderately High","Democratic","Low Debt"
"543","543",2010,0,"Turkey",75,1.178776979,9.726100922,0.007562531,1.503426194,7,723.10416,81,0.0292634,77.1,0.628,0.052937716,"Moderately High","Democratic","Low Debt"
"544","544",2011,0,"Turkey",75,1.943728447,9.793642998,0.006944415,1.471509576,9,735.17002,81,0.044216499,74.9,0.606,0.062499732,"Moderately High","Democratic","Low Debt"
"545","545",2012,0,"Turkey",75,1.572571993,9.796735764,0.000315793,1.50829041,9,748.49187,73,0.157739297,76.6,0.572,0.002842139,"Moderately High","Democratic","Low Debt"
"546","546",2006,0,"Lebanon",58,12.27056026,9.458376884,-6.1e-05,1.441970706,6,40.57041,98,-0.942333102,80.5,0.481,-0.000365985,"Moderately High","Democratic","Low Debt"
"547","547",2007,0,"Lebanon",58,13.73627758,9.540704727,0.008704226,1.77955389,6,40.85426,101,-0.888473928,92.4,0.467,0.052225351,"Moderately High","Democratic","Low Debt"
"548","548",2008,0,"Lebanon",58,14.82531071,9.623314857,0.008658703,1.258030534,6,41.09389,95,-0.81831342,95.7,0.491,0.05195222,"Moderately High","Democratic","Low Debt"
"549","549",2009,0,"Lebanon",58,13.54000282,9.701666832,0.00814189,0.895430684,6,41.81742,79,-0.833865583,93.5,0.508,0.048851341,"Moderately High","Democratic","Low Debt"
"550","550",2010,0,"Lebanon",58,11.13982964,9.742488861,0.004207734,0.836103916,6,43.37156,92,-0.875096381,90.9,0.495,0.0252464,"Moderately High","Democratic","Low Debt"
"551","551",2011,0,"Lebanon",58,7.827816486,9.6945858,-0.004916922,0.750265598,6,45.91698,94,-0.902647972,87.7,0.542,-0.029501533,"Moderately High","Democratic","Low Debt"
"552","552",2012,0,"Lebanon",58,7.092356205,9.651908875,-0.00440214,0.575639963,6,49.24257,96,-0.869408309,85.8,0.526,-0.026412841,"Moderately High","Democratic","Low Debt"
"553","553",2006,0,"Saudi Arabia",59,4.860066414,10.71355534,5.59e-05,0,-10,254.19994,18,-0.190361694,77.2,0.019,-0.00055905,"High","Authoritarian","No Debt"
"554","554",2007,0,"Saudi Arabia",59,5.849973202,10.70609093,-0.000696726,0,-10,260.83522,19,-0.165160805,76.5,0.017,0.006967257,"High","Authoritarian","No Debt"
"555","555",2008,0,"Saudi Arabia",59,7.590632439,10.74175072,0.003330795,0,-10,267.42842,17,-0.0084042,76.9,0.016,-0.033307947,"High","Authoritarian","No Debt"
"556","556",2009,0,"Saudi Arabia",59,8.496352196,10.69632053,-0.004229309,0,-10,274.09491,15,-0.016591201,77.5,0.019,0.04229309,"High","Authoritarian","No Debt"
"557","557",2010,0,"Saudi Arabia",59,5.5343256,10.71829319,0.002054226,0,-10,280.90647,16,0.040547401,77.5,0.021,-0.020542257,"High","Authoritarian","No Debt"
"558","558",2011,0,"Saudi Arabia",59,2.429579258,10.78869247,0.006568143,0,-10,287.88438,16,-0.305030286,75.2,0.022,-0.065681428,"High","Authoritarian","No Debt"
"559","559",2012,0,"Saudi Arabia",59,1.655270338,10.81685543,0.002610414,0,-10,294.96047,16,-0.038610701,73.4,0.027,-0.026104143,"High","Authoritarian","No Debt"
"560","560",2006,0,"Kuwait",55,0.119453289,11.48020744,0.001599848,0,-7,23.89498,4,0.433032602,60.8,0.328,-0.011198935,NA,"Authoritarian","No Debt"
"561","561",2007,0,"Kuwait",55,0.097291194,11.47787189,-0.000203441,0,-7,25.38591,5,0.370585889,62.1,0.324,0.001424089,"High","Authoritarian","No Debt"
"562","562",2008,0,"Kuwait",55,0,11.43876743,-0.003406944,0,-7,27.0529,5,0.420185596,62,0.321,0.023848604,"High","Authoritarian","No Debt"
"563","563",2009,0,"Kuwait",55,1.051547527,11.3023653,-0.011924548,0,-7,28.81243,5,0.3093611,63.4,0.326,0.083471835,"High","Authoritarian","No Debt"
"564","564",2010,0,"Kuwait",55,1.130339861,11.21835327,-0.007433137,0,-7,30.59473,4,0.302228808,61.5,0.323,0.05203196,"High","Authoritarian","No Debt"
"565","565",2011,0,"Kuwait",55,2.115899324,11.25320244,0.003106442,0,-7,32.39181,5,0.086252801,59.5,0.332,-0.021745097,"High","Authoritarian","No Debt"
"566","566",2012,0,"Kuwait",55,1.650249124,11.26316929,0.00088569,0,-7,34.19581,5,-0.190458104,58.8,0.299,-0.006199831,"High","Authoritarian","No Debt"
"567","567",2006,0,"Turkmenistan",27,7.11158371,9.247415543,0.01013761,0,-9,48.01594,14,-1.523663044,86.1,0.146,-0.091238491,"Moderately High","Authoritarian","No Debt"
"568","568",2007,0,"Turkmenistan",27,6.75922966,9.340581894,0.010074853,0,-9,48.58235,14,-1.523283958,87.5,0.082,-0.090673678,"Moderately High","Authoritarian","No Debt"
"569","569",2008,0,"Turkmenistan",27,6.626357555,9.46556282,0.013380422,0,-9,49.17541,11,-1.498502016,86.2,0.148,-0.120423801,"Moderately High","Authoritarian","No Debt"
"570","570",2009,0,"Turkmenistan",27,22.52356339,9.512394905,0.004947628,0,-9,49.7896,16,-1.528695941,84.3,0.146,-0.044528652,"Moderately High","Authoritarian","No Debt"
"571","571",2010,0,"Turkmenistan",27,16.08411026,9.587804794,0.00792754,0,-9,50.41995,14,-1.531710982,82.5,0.146,-0.071347855,"Moderately High","Authoritarian","No Debt"
"572","572",2011,0,"Turkmenistan",27,11.60000134,9.712202072,0.012974531,0,-9,51.06672,11,-1.543365955,79.7,0.145,-0.116770782,"Moderately High","Authoritarian","No Debt"
"573","573",2012,0,"Turkmenistan",27,8.899999619,9.804586411,0.009512193,0,-9,51.72941,10,-1.431321979,77.4,0.149,-0.085609734,"Moderately High","Authoritarian","No Debt"
"574","574",2006,0,"Tajikistan",24,11.9646349,7.879202843,0.005478569,11.97907162,-3,69.49566,180,-1.033867002,87.7,0.224,-0.016435709,"Low","Anocracies","High Debt"
"575","575",2007,0,"Tajikistan",24,9.677850723,7.931337357,0.006616724,9.692035675,-3,70.99021,176,-1.036954045,88.7,0.232,-0.019850172,"Low","Anocracies","High Debt"
"576","576",2008,0,"Tajikistan",24,7.280816078,7.98279047,0.006487319,7.076597691,-3,72.54072,175,-1.18185997,88.9,0.222,-0.019461956,"Low","Anocracies","High Debt"
"577","577",2009,0,"Tajikistan",24,0.317691684,8.000292778,0.002192505,7.487345219,-3,74.1496,175,-1.214974999,90.3,0.224,-0.006577515,"Low","Anocracies","High Debt"
"578","578",2010,0,"Tajikistan",24,1.407467127,8.04136467,0.005133799,6.682666779,-3,75.81696,178,-1.291059971,89.2,0.236,-0.015401397,"Low","Anocracies","High Debt"
"579","579",2011,0,"Tajikistan",24,2.470134735,8.04272747,0.000169474,5.736936569,-3,77.53925,177,-1.218263984,88.3,0.23,-0.000508421,"Low","Anocracies","High Debt"
"580","580",2012,0,"Tajikistan",24,3.135674,8.092902184,0.00623852,4.869626522,-3,79.30929,175,-1.27563405,85.7,0.218,-0.018715559,"Low","Anocracies","High Debt"
"581","581",2006,0,"Kyrgyzstan",31,6.422443867,8.156937599,0.002532243,21.58668137,4,51.66644,157,-1.317895055,90.3,0.327,0.010128974,"Low","Anocracies","High Debt"
"582","582",2007,0,"Kyrgyzstan",31,5.46787262,8.226927757,0.008580445,17.12356758,3,52.28937,148,-1.319990039,88.2,0.322,0.025741335,"Low","Anocracies","High Debt"
"583","583",2008,0,"Kyrgyzstan",31,7.334537983,8.293906212,0.008141369,12.75290585,3,53.01038,143,-1.222448945,88.8,0.297,0.024424106,"Low","Anocracies","High Debt"
"584","584",2009,0,"Kyrgyzstan",31,4.037844181,8.307517052,0.001641065,13.98661613,1,53.8031,152,-1.305888057,89.1,0.305,0.001641065,"Low","Anocracies","High Debt"
"585","585",2010,0,"Kyrgyzstan",31,9.860930443,8.287251472,-0.002439427,13.54406643,4,54.64567,145,-1.173230052,88.4,0.353,-0.009757707,"Low","Anocracies","High Debt"
"586","586",2011,0,"Kyrgyzstan",31,11.06464481,8.328905106,0.00502623,10.65695286,7,55.53827,146,-1.218837023,91.8,0.48,0.035183612,"Low","Democratic","High Debt"
"587","587",2012,0,"Kyrgyzstan",31,3.95037055,8.311168671,-0.002129504,10.21967793,7,56.4823,138,-1.149587035,87.4,0.46,-0.014906527,"Low","Democratic","High Debt"
"588","588",2006,0,"Uzbekistan",33,1.002836943,8.559236526,0.006841805,1.970695734,-9,262.42947,72,-1.004750967,94.4,0.174,-0.061576243,"Moderately Low","Authoritarian","Low Debt"
"589","589",2007,0,"Uzbekistan",33,3.16071701,8.636977196,0.009082664,1.610491037,-9,265.86701,74,-1.031079054,93.5,0.174,-0.081743971,"Moderately Low","Authoritarian","Low Debt"
"590","590",2008,0,"Uzbekistan",33,2.407152414,8.713320732,0.00883915,1.244230032,-9,269.52719,75,-1.063894033,93.4,0.175,-0.079552352,"Moderately Low","Authoritarian","Low Debt"
"591","591",2009,0,"Uzbekistan",33,2.4993155,8.777009964,0.00730941,1.091794252,-9,273.38109,76,-1.268170953,92.8,0.173,-0.065784685,"Moderately Low","Authoritarian","Low Debt"
"592","592",2010,0,"Uzbekistan",33,4.160522461,8.844004631,0.007632972,0.949241519,-9,277.39764,82,-1.297227025,90.5,0.167,-0.068696745,"Moderately Low","Authoritarian","Low Debt"
"593","593",2011,0,"Uzbekistan",33,3.561228752,8.908761024,0.007322067,0.830931962,-9,281.58395,79,-1.370555043,88.3,0.164,-0.065898605,"Moderately Low","Authoritarian","Low Debt"
"594","594",2012,0,"Uzbekistan",33,1.08649826,8.97227478,0.007129359,0.811285675,-9,285.92451,79,-1.301560044,87.5,0.164,-0.064164229,"Moderately Low","Authoritarian","Low Debt"
"595","595",2006,0,"Kazakhstan",35,9.396053314,9.754626274,0.009511657,0.61952585,-6,156.03072,19,-0.992101789,71.9,0.266,-0.057069942,"Moderately High","Authoritarian","Low Debt"
"596","596",2007,0,"Kazakhstan",35,11.41903305,9.830575943,0.007786015,0,-6,157.55242,17,-0.990069687,72.3,0.256,-0.04671609,"Moderately High","Authoritarian","No Debt"
"597","597",2008,0,"Kazakhstan",35,12.60393238,9.853055954,0.002286744,0,-6,159.15966,15,-0.978289127,72.4,0.264,-0.013720464,"Moderately High","Authoritarian","No Debt"
"598","598",2009,0,"Kazakhstan",35,12.38058662,9.853628159,5.81e-05,0,-6,160.98356,17,-0.933123529,72.5,0.252,-0.000348443,"Moderately High","Authoritarian","No Debt"
"599","599",2010,0,"Kazakhstan",35,5.036306381,9.9109869,0.005821079,1.236032963,-6,163.10624,15,-0.997856498,72.7,0.256,-0.03492647,"Moderately High","Authoritarian","Low Debt"
"600","600",2011,0,"Kazakhstan",35,7.143508911,9.966555595,0.005606777,1.19796598,-6,165.54305,15,-0.99148953,70.2,0.243,-0.03364066,"Moderately High","Authoritarian","Low Debt"
"601","601",2012,0,"Kazakhstan",35,6.561648369,9.999015808,0.003256914,1.269548655,-6,168.21455,12,-0.919135213,70.9,0.247,-0.019541483,"Moderately High","Authoritarian","Low Debt"
"602","602",2006,0,"China",68,4.508578777,8.860346794,0.012210262,0.778005719,-7,13126.00877,70,-0.514581382,82.5,0.105,-0.085471831,"Moderately Low","Authoritarian","Low Debt"
"603","603",2007,0,"China",68,4.398685932,8.968665123,0.012225066,0.616874278,-7,13196.25197,70,-0.589647472,81.2,0.101,-0.085575461,"Moderately Low","Authoritarian","Low Debt"
"604","604",2008,0,"China",68,3.730468988,9.013246536,0.004970797,0,-7,13266.90636,66,-0.520295084,80.3,0.103,-0.034795579,"Moderately Low","Authoritarian","No Debt"
"605","605",2009,0,"China",68,2.564740658,9.086253166,0.008099926,0,-7,13338.07063,61,-0.514938176,84.6,0.103,-0.056699481,"Moderately Low","Authoritarian","No Debt"
"606","606",2010,0,"China",68,3.994731903,9.162178993,0.00835612,0,-7,13409.68737,60,-0.561642885,83,0.108,-0.058492843,"Moderately High","Authoritarian","No Debt"
"607","607",2011,0,"China",68,3.698517323,9.232215881,0.00764413,0,-7,13481.74478,55,-0.507113516,80.1,0.11,-0.053508908,"Moderately High","Authoritarian","No Debt"
"608","608",2012,0,"China",68,2.817738771,9.301059723,0.007456914,0,-7,13553.86952,53,-0.435700804,78.3,0.1,-0.052198399,"Moderately High","Authoritarian","No Debt"
"609","609",2006,0,"Mongolia",33,7.189689636,8.841617584,0.007922499,8.825456619,10,25.58484,49,-0.584639788,58.4,0.7,0.079224989,"Moderately Low","Democratic","High Debt"
"610","610",2007,0,"Mongolia",33,8.801886559,8.925865173,0.009528527,7.811405182,10,25.92776,42,-0.614851773,58.4,0.708,0.095285267,"Moderately Low","Democratic","High Debt"
"611","611",2008,0,"Mongolia",33,15.02161503,8.996999741,0.007969487,6.016859055,10,26.29666,39,-0.661201,57.8,0.694,0.079694875,"Moderately Low","Democratic","High Debt"
"612","612",2009,0,"Mongolia",33,13.60448456,8.96917057,-0.003093161,8.553551674,10,26.69572,33,-0.758660018,61.9,0.675,-0.030931611,"Moderately Low","Democratic","High Debt"
"613","613",2010,0,"Mongolia",33,23.52633667,9.01486969,0.005095133,5.600320339,10,27.12657,31,-0.735194206,60.1,0.702,0.050951332,"Moderately Low","Democratic","High Debt"
"614","614",2011,0,"Mongolia",33,43.91211319,9.157389641,0.01580943,4.296193123,10,27.59074,24,-0.692097485,59.6,0.674,0.158094302,"Moderately High","Democratic","High Debt"
"615","615",2012,0,"Mongolia",33,34.75598145,9.255871773,0.010754389,3.801510811,10,28.08339,24,-0.535075128,58.7,0.696,0.107543886,"Moderately High","Democratic","High Debt"
"616","616",2006,0,"Pakistan",74,3.112977982,8.372686386,0.004739652,7.295827389,-5,1565.24189,141,-0.81358248,103.1,0.417,-0.023698263,"Moderately Low","Anocracies","High Debt"
"617","617",2007,0,"Pakistan",74,3.668322802,8.399373055,0.003187348,7.324020386,2,1597.67672,141,-0.816726327,100.1,0.415,0.006374697,"Moderately Low","Anocracies","High Debt"
"618","618",2008,0,"Pakistan",74,3.197360039,8.395619392,-0.000446898,6.467054367,5,1630.96985,141,-0.895073414,103.8,0.443,-0.002234489,"Moderately Low","Anocracies","High Debt"
"619","619",2009,0,"Pakistan",74,1.390402317,8.402766228,0.000851258,7.043776512,5,1665.20983,142,-1.069159031,104.1,0.495,0.004256288,"Moderately Low","Anocracies","High Debt"
"620","620",2010,0,"Pakistan",74,1.139752984,8.397769928,-0.000594602,6.654790401,6,1700.43918,150,-1.087391019,102.5,0.51,-0.003567611,"Moderately Low","Democratic","High Debt"
"621","621",2011,0,"Pakistan",74,0.620823085,8.403784752,0.000716241,5.797090054,6,1736.69648,150,-1.076292038,102.3,0.51,0.004297444,"Moderately Low","Democratic","High Debt"
"622","622",2012,0,"Pakistan",74,0.382826507,8.417046547,0.001578074,5.625257969,6,1773.92252,150,-1.062924027,101.6,0.512,0.009468445,"Moderately Low","Democratic","High Debt"
"623","623",2006,0,"Bangladesh",56,0.635657191,7.692134857,0.006663737,12.94535446,6,1448.39238,188,-1.434257984,96.3,0.456,0.039982423,"Low","Democratic","High Debt"
